instrument_token,last_price,symbol,timestamp
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:16.919213
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:21.965822
2885,1477.4,NSE:RELIANCE,2025-06-26 09:50:27.012904
2885,1477.8,NSE:RELIANCE,2025-06-26 09:50:32.063561
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:37.160363
2885,1477.1,NSE:RELIANCE,2025-06-26 09:50:42.206613
2885,1477.5,NSE:RELIANCE,2025-06-26 09:50:47.269324
2885,1477.2,NSE:RELIANCE,2025-06-26 09:50:52.394513
2885,1476.9,NSE:RELIANCE,2025-06-26 09:50:57.447784
2885,1477.0,NSE:RELIANCE,2025-06-26 09:51:02.495093
2885,1477.2,NSE:RELIANCE,2025-06-26 09:51:07.542710
2885,1477.4,NSE:RELIANCE,2025-06-26 09:51:12.628578
2885,1477.0,NSE:RELIANCE,2025-06-26 09:51:17.822321
2885,1477.1,NSE:RELIANCE,2025-06-26 09:51:22.873640
2885,1477.3,NSE:RELIANCE,2025-06-26 09:51:27.923955
2885,1477.2,NSE:RELIANCE,2025-06-26 09:51:32.971576
2885,1477.1,NSE:RELIANCE,2025-06-26 09:51:38.020879
2885,1477.2,NSE:RELIANCE,2025-06-26 09:51:43.068190
2885,1477.5,NSE:RELIANCE,2025-06-26 09:51:48.119486
2885,1477.5,NSE:RELIANCE,2025-06-26 09:51:53.169438
2885,1477.4,NSE:RELIANCE,2025-06-26 09:51:58.222403
2885,1477.5,NSE:RELIANCE,2025-06-26 09:52:03.286782
2885,1477.5,NSE:RELIANCE,2025-06-26 09:52:08.332182
2885,1477.2,NSE:RELIANCE,2025-06-26 09:52:13.433656
2885,1476.9,NSE:RELIANCE,2025-06-26 09:52:18.498248
2885,1477.0,NSE:RELIANCE,2025-06-26 09:52:23.574013
2885,1477.0,NSE:RELIANCE,2025-06-26 09:52:28.624685
2885,1477.0,NSE:RELIANCE,2025-06-26 09:52:33.673770
